,Team,Year,Season,Game_num,Date,Away_flag,Opponent,OT_flag
319,Charlotte Hornets,2017,regular,67,2018-03-10,0,Phoenix Suns,
320,Charlotte Hornets,2017,regular,68,2018-03-13,1,New Orleans Pelicans,
321,Charlotte Hornets,2017,regular,69,2018-03-15,1,Atlanta Hawks,
322,Charlotte Hornets,2017,regular,70,2018-03-17,1,New York Knicks,
323,Charlotte Hornets,2017,regular,71,2018-03-19,1,Philadelphia 76ers,
324,Charlotte Hornets,2017,regular,72,2018-03-21,1,Brooklyn Nets,
325,Charlotte Hornets,2017,regular,73,2018-03-22,0,Memphis Grizzlies,
326,Charlotte Hornets,2017,regular,74,2018-03-24,1,Dallas Mavericks,
327,Charlotte Hornets,2017,regular,75,2018-03-26,0,New York Knicks,OT
328,Charlotte Hornets,2017,regular,76,2018-03-28,0,Cleveland Cavaliers,
329,Charlotte Hornets,2017,regular,77,2018-03-31,1,Washington Wizards,
330,Charlotte Hornets,2017,regular,78,2018-04-01,0,Philadelphia 76ers,
331,Charlotte Hornets,2017,regular,79,2018-04-03,1,Chicago Bulls,
332,Charlotte Hornets,2017,regular,80,2018-04-06,1,Orlando Magic,
333,Charlotte Hornets,2017,regular,81,2018-04-08,0,Indiana Pacers,
334,Charlotte Hornets,2017,regular,82,2018-04-10,1,Indiana Pacers,
335,Charlotte Hornets,2018,regular,1,2018-10-17,0,Milwaukee Bucks,
336,Charlotte Hornets,2018,regular,2,2018-10-19,1,Orlando Magic,
337,Charlotte Hornets,2018,regular,3,2018-10-20,1,Miami Heat,
338,Charlotte Hornets,2018,regular,4,2018-10-22,1,Toronto Raptors,
339,Charlotte Hornets,2018,regular,5,2018-10-24,1,Chicago Bulls,
340,Charlotte Hornets,2018,regular,6,2018-10-26,0,Chicago Bulls,
341,Charlotte Hornets,2018,regular,7,2018-10-27,1,Philadelphia 76ers,
342,Charlotte Hornets,2018,regular,8,2018-10-30,0,Miami Heat,
343,Charlotte Hornets,2018,regular,9,2018-11-01,0,Oklahoma City Thunder,
344,Charlotte Hornets,2018,regular,10,2018-11-03,0,Cleveland Cavaliers,
345,Charlotte Hornets,2018,regular,11,2018-11-06,0,Atlanta Hawks,
346,Charlotte Hornets,2018,regular,12,2018-11-09,1,Philadelphia 76ers,OT
